id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030845265924096,"RT @rssurjewala: National Shame!

Purchased MLAs can travel in a chartered plane but parents of a brave soldier are made to travel 2,181 KM…",jollyjohri,Sat Apr 11 17:45:34 +0000 2020,0,0,503,450,en,None
1249030845316370434,"RT @dloisga: ""Deberíamos aprovechar esta situación para reflexionar seriamente sobre los modos de transporte que debemos priorizar cuando l…",yopalpipe,Sat Apr 11 17:45:34 +0000 2020,0,0,4312,6025,es,None
1249030845316227073,"RT @RexChapman: Medics, bruh. 

These medics taped photos of themselves smiling on their PPE so frightened patients can see a reassuring an…",Bacaroni,Sat Apr 11 17:45:34 +0000 2020,0,0,111,63,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030954187812864,"RT @brean235: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $1500 through CashApp, Apple Pay…",bootycaaaaaake,Sat Apr 11 17:46:00 +0000 2020,0,0,291,57,en,None
1249030954229698560,RT @NeolithicSheep: Contact all 3 of your congresscritters now and explain to them that this is genocide and you are not ok with that and n…,DemonBob_Badman,Sat Apr 11 17:46:00 +0000 2020,0,0,437,978,en,None
1249030954355691520,"RT @Politica_LR: Martín Vizcarra es el segundo mejor líder en combatir la COVID-19 en Sudamérica
https://t.co/xpCc5AztpO",larepublica_pe,Sat Apr 11 17:46:00 +0000 2020,0,0,910,2152743,es,None
1249030954359783430,RT @AsYouNotWish: UNITED KINGDOM: A 24 year old woman has been awarded a six months’ prison for spitting on the face of a health-worker whi…,SANSRI2K,Sat Apr 11 17:46:00 +0000 2020,0,0,110,152,en,None
1249030954527723522,"RT @KlasfeldReports: Read this email chain featuring Trump’s ex-Homeland Security advisor. 

Then read the sweeping NYT investigation that…",LilFootandBobo,Sat Apr 11 17:46:00 +0000 2020,0,0,1036,95,en,None
1249030954649178113,"RT @jilevin: Systemic racism, lack of insurance fuel coronavirus racial divide https://t.co/X46yiWSbJZ",kall_matt,Sat Apr 11 17:46:00 +0000 2020,0,0,1378,1120,en,None
1249030954607431684,"RT @RichardLapchick: P.K. Subban and Lindsey Vonn make a splish-splash with 'Tub Time' during coronavirus pandemic
https://t.co/HrXMmZgkiJ…",SportsSocietyVU,Sat Apr 11 17:46:00 +0000 2020,0,0,1092,729,en,None
1249030954817073153,RT @ironyguillotine: why are people praising the governor of a state that has more cases of coronavirus than any country in the world,Coopashe,Sat Apr 11 17:46:00 +0000 2020,0,0,113,7,en,None
1249030954724646913,"RT @maggieNYT: Among our pieces of reporting: The president was told at the time of the existence of the Navarro memo. Pottinger, Robert O'…",ButtlerSue,Sat Apr 11 17:46:00 +0000 2020,0,0,264,745,en,None
1249030954816917504,"RT @eugenegu: Few people clap for the hospital janitors, cashiers, and cafeteria workers who risk themselves just as much for none of the g…",michael91128,Sat Apr 11 17:46:00 +0000 2020,0,0,2310,203,en,None
1249030954947088385,"RT @itvlondon: Congratulations Dennis! Patient, 94, applauded by staff at Barnet Hospital @RoyalFreeNHS after recovering from coronavirus h…",JulieBalfour9,Sat Apr 11 17:46:00 +0000 2020,0,0,685,80,en,None
1249030954951348224,SEOUL (Reuters) - South Korean officials on Friday reported 91 patients thought cleared of the new coronavirus had… https://t.co/3gGjEU1lTT,smith5273,Sat Apr 11 17:46:00 +0000 2020,0,0,7,7,en,None
1249030955043565568,"A further 823 people have died in hospitals in England
https://t.co/oadP1IjhVL",Cambslive,Sat Apr 11 17:46:00 +0000 2020,0,0,1622,85626,en,None
1249030955093745664,"El virus provocó la muerte de 3 hermanos
https://t.co/aQic6cBpCh",chapintv_,Sat Apr 11 17:46:00 +0000 2020,0,0,18,10432,es,None
1249030955140087809,"Alli is pulling out all the stops to keep himself entertained on his 24th birthday

https://t.co/qdkwKBNy7L",talkSPORT,Sat Apr 11 17:46:00 +0000 2020,0,0,2195,1326986,en,None
1249030954993278977,"2 This scientists: Joseph Thomas Ortega, María Luisa Serrano, Flor Helene Pujol y Hector Rafael Rangel (Case Wester… https://t.co/51CEblx3sM",lanzallanera,Sat Apr 11 17:46:00 +0000 2020,0,0,2313,1554,en,None
1249030955219603457,Good news for those who get tired of that perpetual backup on I-4 near Orlando https://t.co/KdT0UhQoXl,carlmarksWUSF,Sat Apr 11 17:46:00 +0000 2020,0,0,1035,1361,en,None
1249030955043442689,"Covid-19 from the West Wing: 'History's verdict will be unforgiving' 

""Trump, a property developer and reality TV… https://t.co/2hDW8GQSig",intlibecosoc,Sat Apr 11 17:46:00 +0000 2020,0,0,3653,2003,en,None
1249030955093962753,"RT @tedlieu: A reminder that last week, Representative @DevinNunes stated on @FoxNews that people should go back to work this week.",keljo2,Sat Apr 11 17:46:00 +0000 2020,0,0,423,47,en,None
1249030955265908736,"RT @VasquezBazan: Un pobre diablo que tenia que llamarse Alan, acusa a los que hablan quechua y aymara de incumplir el aislamiento. Parece…",jairalexisgomez,Sat Apr 11 17:46:00 +0000 2020,0,0,1341,507,es,None
1249030955307683840,RT @4YrsToday: Should the Coronavirus really be called the Chinese Virus?,MondoMundo2,Sat Apr 11 17:46:00 +0000 2020,0,0,298,373,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030977004998656,RT @Roohan2Ahmed: The Sindh government has withdrawn its decision to seal UCs in Karachi. The areas that have high number of coronavirus ca…,SajidHu24387162,Sat Apr 11 17:46:05 +0000 2020,0,0,460,234,en,None
1249030977118076928,"RT @ABCWorldNews: In the span of just 10 days, Kevin Franklin lost his 86-year-old mother and three brothers to the coronavirus. 

""No one…",DenglerMel,Sat Apr 11 17:46:05 +0000 2020,0,0,3608,1368,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030998529982464,"RT @SkyNews: A video from @NATS shows a significant decrease in air traffic in April 2020 compared to the same month in 2019.

Many aviatio…",sysgineer1986,Sat Apr 11 17:46:10 +0000 2020,0,0,889,564,en,None
1249030998555230208,RT @TomFitton: Urgent: India approved #Hydroxycloroquine as prophylactic for at risk groups. @RealDonaldTrump should push to deploy drug on…,HerbsBanana,Sat Apr 11 17:46:10 +0000 2020,0,0,11061,10064,en,None
1249030998676910086,"RT @ReporteYa: #11Abr #Coronavirus #Caracas Así se encuentra este sábado el mercado de Quinta Crespo, en Caracas. Permiten que todos los co…",rincondeldiseno,Sat Apr 11 17:46:10 +0000 2020,0,0,1141,2315,es,None
1249030998630846464,"RT @graemearcher: Block block block them all. Leave them in their empty room, telling one another how insightful the latest hot take is &amp; h…",billoislove,Sat Apr 11 17:46:10 +0000 2020,0,0,2993,2033,en,None
1249030998777569280,Coronavirus has to end I need to see all my boyfriends. “No cap”,jenstephani,Sat Apr 11 17:46:10 +0000 2020,0,0,56,36,en,None
1249030998693572609,"RT @EricLiptonNYT: JUST POSTED:As the death toll continues to rise in the US, The NYT takes a deep look at the weeks of inaction by Preside…",mhrob,Sat Apr 11 17:46:10 +0000 2020,0,0,1206,538,en,None
1249030998714654723,RT @GLORIOUS_USA: HEY MEATHEADS! You can't compare Italy's 60 million population with our 330 million.  Plus no one in the world has a clue…,GLORIOUS_USA,Sat Apr 11 17:46:10 +0000 2020,0,0,369,64,en,None
1249030998572089344,"RT @Paulos_the_fog: Well gosh - I mean the WHO are all bloody foreigners, aren't they. We're British and so we ignore bloody foreigners eve…",JanNorcliffe,Sat Apr 11 17:46:10 +0000 2020,0,0,98,50,en,None
1249030998836248577,"@JMalaparte Esas preguntas ya están contestadas. 1) el virus le puede dar a cualquiera. De hecho, los niños, por su… https://t.co/U7natqksqw",gaitan_presente,Sat Apr 11 17:46:10 +0000 2020,0,0,397,12515,es,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249031314851823617,RT @AsYouNotWish: UNITED KINGDOM: A 24 year old woman has been awarded a six months’ prison for spitting on the face of a health-worker whi…,IntroExtroV,Sat Apr 11 17:47:25 +0000 2020,0,0,103,47,en,None
